,zip,category
744,93615.0,1.569377990430622
745,93616.0,1.7706422018348624
746,93618.0,1.8829141370338247
747,93619.0,3.430922986478542
748,93620.0,2.0489130434782608
749,93621.0,2.210526315789474
750,93622.0,1.9219143576826196
751,93625.0,2.3063063063063063
752,93626.0,3.303370786516854
753,93628.0,1.9166666666666667
754,93630.0,2.06781914893617
755,93631.0,2.584057971014493
756,93635.0,2.226651480637813
757,93636.0,2.8732943469785575
758,93637.0,2.1879895561357703
759,93638.0,1.7922497308934338
760,93640.0,1.554327808471455
761,93641.0,2.2142857142857144
762,93643.0,2.44
763,93644.0,2.4071246819338423
764,93645.0,2.923076923076923
765,93646.0,1.6312849162011174
766,93647.0,1.6378896882494005
767,93648.0,1.6595744680851063
768,93650.0,1.7848837209302326
769,93651.0,3.023529411764706
770,93652.0,1.6666666666666667
771,93653.0,2.4634146341463414
772,93654.0,2.0768614891913533
773,93656.0,2.0217391304347827
774,93657.0,2.192386131883073
775,93660.0,1.7073170731707317
776,93662.0,1.938251804330393
777,93664.0,3.264705882352941
778,93667.0,2.649484536082474
779,93668.0,2.159090909090909
780,93669.0,2.1666666666666665
781,93675.0,2.3923076923076922
782,93701.0,1.4391691394658754
783,93702.0,1.5179487179487179
784,93703.0,1.6464646464646464
785,93704.0,2.393537696768848
786,93705.0,1.8131313131313131
787,93706.0,1.6825757575757576
788,93710.0,2.1806346623270954
789,93711.0,2.9866592551417455
790,93720.0,2.975355450236967
791,93721.0,1.8724832214765101
792,93722.0,2.1958430913348947
793,93723.0,2.6357466063348416
794,93725.0,1.811789038262668
795,93726.0,1.7942998760842628
796,93727.0,2.138377641445126
797,93728.0,1.8269230769230769
798,93730.0,3.6622137404580153
799,93901.0,2.5362549800796814
800,93905.0,1.872595281306715
801,93906.0,2.2815680361854502
802,93907.0,2.710769230769231
803,93908.0,3.598993288590604
804,93920.0,2.276923076923077
805,93923.0,3.59251968503937
806,93924.0,3.2197452229299364
807,93925.0,2.1547619047619047
808,93926.0,2.250574712643678
809,93927.0,1.9886649874055415
810,93930.0,2.135174418604651
811,93933.0,2.4475770925110134
812,93940.0,2.969050894085282
813,93950.0,3.032765399737877
814,93953.0,3.933649289099526
815,93955.0,2.2471225457007447
816,93960.0,2.1778907242693775
817,94002.0,3.820014936519791
818,94005.0,3.6379928315412187
819,94010.0,3.8405797101449277
820,94014.0,2.55
821,94015.0,2.772506082725061
822,94019.0,3.27875
823,94020.0,3.5443037974683542
824,94021.0,2.8
825,94022.0,4.28169014084507
826,94024.0,4.251824817518248
827,94025.0,3.8483920367534457
828,94027.0,4.29320987654321
829,94028.0,4.318965517241379
830,94030.0,3.410607356715141
831,94038.0,3.2684563758389262
832,94040.0,3.789279112754159
833,94041.0,3.831578947368421
834,94043.0,3.8153553299492384
835,94044.0,3.32
836,94060.0,2.5
837,94061.0,3.2720178372352287
838,94062.0,3.8712065136935605
839,94063.0,2.6329588014981273
840,94065.0,4.155629139072848
841,94066.0,3.030563925957813
842,94070.0,3.968629961587708
843,94074.0,2.6
844,94080.0,2.945185614849188
845,94085.0,3.424825174825175
846,94086.0,3.641485275288092
847,94087.0,3.89576802507837
848,94089.0,3.2680776014109347
849,94102.0,2.9354219948849103
850,94103.0,3.194095477386935
851,94104.0,3.7674418604651163
852,94105.0,4.358974358974359
853,94107.0,3.930354033662217
854,94108.0,2.965229485396384
855,94109.0,3.4789283564118003
856,94110.0,3.2009285530049008
857,94111.0,3.907142857142857
858,94112.0,2.4871969181962386
859,94114.0,3.9764243614931236
860,94115.0,3.625128205128205
861,94116.0,3.075859178541492
862,94117.0,3.6581676750216077
863,94118.0,3.389586238958624
864,94121.0,3.085197934595525
865,94122.0,3.1042639277933395
866,94123.0,4.156189241736876
867,94124.0,2.2284182305630025
868,94127.0,3.8211227402473833
869,94129.0,3.5380710659898478
870,94130.0,1.9711538461538463
871,94131.0,3.7932118164676303
872,94132.0,2.8433823529411764
873,94133.0,3.080623306233062
874,94134.0,2.383177570093458
875,94158.0,4.0181818181818185
876,94301.0,4.18448883666275
877,94303.0,2.9486363636363637
878,94304.0,4.329842931937173
879,94305.0,3.229651162790698
880,94306.0,3.8234410217881294
881,94401.0,2.9566951566951567
882,94402.0,3.7915726109857038
883,94403.0,3.4735174287007697
884,94404.0,3.911304347826087
885,94501.0,3.0792910447761193
886,94502.0,3.6965317919075145
887,94503.0,2.8048533872598584
888,94505.0,3.4571005917159763
889,94506.0,4.130790190735695
890,94507.0,4.113456464379947
891,94508.0,2.9606299212598426
892,94509.0,2.3601493550577053
893,94510.0,3.2911931818181817
894,94513.0,3.203461674320028
895,94514.0,2.5636363636363635
896,94515.0,2.633431085043988
897,94517.0,3.6561514195583595
898,94518.0,2.9843400447427295
899,94519.0,2.876355748373102
900,94520.0,2.28864168618267
901,94521.0,3.111965401249399
902,94523.0,3.320645905420992
903,94525.0,2.853801169590643
904,94526.0,3.914814814814815
905,94530.0,3.2020879940343026
906,94531.0,2.7445436507936507
907,94533.0,2.440799284223084
908,94534.0,3.286096256684492
909,94535.0,2.0096618357487923
910,94536.0,3.380037783375315
911,94538.0,3.124874791318865
912,94539.0,3.9472537053182215
913,94541.0,2.540611640907596
914,94542.0,3.253012048192771
915,94544.0,2.4561785519869352
916,94545.0,2.696078431372549
917,94546.0,3.060375670840787
918,94547.0,3.104678826328311
919,94549.0,3.9740259740259742
920,94550.0,3.5375158965663416
921,94551.0,3.21730482347091
922,94552.0,3.675
923,94553.0,3.107330903199676
924,94555.0,3.6790364583333335
925,94556.0,4.019718309859155
926,94558.0,2.8991255465334165
927,94559.0,2.7539863325740317
928,94560.0,3.0044863167339613
929,94561.0,2.860930735930736
930,94563.0,4.175246440306681
931,94564.0,2.8407960199004973
932,94565.0,2.3872260193259485
933,94566.0,3.7356046065259116
934,94567.0,2.5714285714285716
935,94568.0,3.8197920677705044
936,94571.0,2.8258196721311477
937,94572.0,2.6252983293556085
938,94574.0,3.1435768261964734
939,94576.0,2.727272727272727
940,94577.0,2.707297187117815
941,94578.0,2.416062176165803
942,94579.0,2.639705882352941
943,94580.0,2.630968622100955
944,94582.0,4.115730337078651
945,94583.0,4.056127221702526
946,94585.0,2.5664285714285713
947,94586.0,3.660377358490566
948,94587.0,2.916497535517541
949,94588.0,3.7585139318885448
950,94589.0,2.2952973720608574
951,94590.0,2.204728950403691
952,94591.0,2.770245511176255
953,94592.0,3.142857142857143
954,94595.0,3.41123370110331
955,94596.0,3.4654454621149045
956,94597.0,3.4365351629502574
957,94598.0,3.8172362555720656
958,94599.0,2.8972602739726026
959,94601.0,2.061407440609592
960,94602.0,3.121685927940177
961,94603.0,2.0647291941875827
962,94605.0,2.6782057532910777
963,94606.0,2.270010672358591
964,94607.0,2.516793893129771
965,94608.0,2.864848844101956
966,94609.0,2.785774058577406
967,94610.0,3.349171270718232
968,94611.0,3.746138996138996
969,94612.0,2.793388429752066
970,94618.0,3.916761687571266
971,94619.0,2.9936102236421727
972,94621.0,1.9133383571966842
973,94702.0,2.9536199095022626
974,94703.0,2.873429951690821
975,94704.0,2.288519637462236
976,94705.0,3.5208053691275167
977,94706.0,3.262241566920566
978,94707.0,3.877906976744186
979,94708.0,3.9647058823529413
980,94709.0,2.9242424242424243
981,94710.0,2.749367088607595
982,94801.0,2.1579754601226995
983,94803.0,2.842233009708738
984,94804.0,2.3600812595226004
985,94805.0,2.6875
986,94806.0,2.3179739711572283
987,94901.0,3.050942435048395
988,94903.0,3.409802586793737
989,94904.0,3.7823240589198037
990,94920.0,4.131921824104235
991,94922.0,2.45
992,94923.0,3.1095890410958904
993,94924.0,2.5873015873015874
994,94925.0,3.7965738758029977
995,94928.0,2.56078431372549
996,94930.0,3.291764705882353
997,94931.0,2.733615221987315
998,94937.0,2.980392156862745
999,94939.0,3.831978319783198
1000,94941.0,3.82809364548495
1001,94945.0,3.2610208816705337
1002,94946.0,3.3793103448275863
1003,94947.0,3.200826446280992
1004,94949.0,3.209919261822376
1005,94951.0,3.009009009009009
1006,94952.0,3.018738288569644
1007,94954.0,2.9691224268689056
1008,94956.0,2.7804878048780486
1009,94960.0,3.68363136176066
1010,94965.0,3.5740131578947367
1011,95003.0,3.2804141501294217
1012,95004.0,2.9278350515463916
1013,95005.0,3.0229508196721313
1014,95006.0,3.1043083900226756
1015,95008.0,3.4044368600682593
1016,95010.0,2.8507462686567164
1017,95012.0,2.0193050193050195
1018,95014.0,4.060919540229885
1019,95017.0,2.4761904761904763
1020,95018.0,2.979539641943734
1021,95019.0,2.0387596899224807
1022,95020.0,2.8788964528842707
1023,95023.0,2.672517123287671
1024,95030.0,4.119878603945372
1025,95032.0,3.902661596958175
1026,95033.0,3.819277108433735
1027,95035.0,3.2261634506242904
1028,95037.0,3.322735191637631
1029,95039.0,2.3766233766233764
1030,95043.0,2.6153846153846154
1031,95045.0,2.8645833333333335
1032,95046.0,2.8216374269005846
1033,95050.0,3.196703296703297
1034,95051.0,3.540898016011138
1035,95054.0,3.8216783216783217
1036,95060.0,2.83088954056696
1037,95062.0,2.743502824858757
1038,95064.0,2.389830508474576
1039,95065.0,3.08128078817734
1040,95066.0,3.377094972067039
1041,95070.0,4.088846880907372
1042,95073.0,2.9666080843585236
1043,95075.0,3.0285714285714285
1044,95076.0,2.2324192234591367
1045,95110.0,2.875406283856988
1046,95111.0,2.3158819395643007
1047,95112.0,2.5703942075623494
1048,95113.0,3.3815789473684212
1049,95116.0,2.1907058307759755
1050,95117.0,2.8694083694083696
1051,95118.0,3.2872964169381107
1052,95119.0,3.2989690721649483
1053,95120.0,3.9937535491198184
1054,95121.0,2.6425855513307983
1055,95122.0,2.1499427699351394
1056,95123.0,3.1151255358236374
1057,95124.0,3.6083885209713022
1058,95125.0,3.53414442700157
1059,95126.0,3.183066361556064
1060,95127.0,2.5447236180904524
1061,95128.0,3.059241706161137
1062,95129.0,3.677759290072102
1063,95130.0,3.356687898089172
1064,95131.0,3.2440318302387268
1065,95132.0,3.066733067729084
1066,95133.0,2.7940520446096655
1067,95134.0,3.991869918699187
1068,95135.0,3.812565445026178
1069,95136.0,3.121451838064216
1070,95138.0,3.5902383654937573
1071,95139.0,3.385321100917431
1072,95140.0,3.411764705882353
1073,95148.0,2.934966592427617
1074,95202.0,1.5245901639344261
1075,95203.0,1.946398659966499
1076,95204.0,2.2769353551476454
1077,95205.0,1.7542430414120842
1078,95206.0,1.9778195488721804
1079,95207.0,2.151665837891596
1080,95209.0,2.558742415885273
1081,95210.0,1.8759075907590759
1082,95212.0,2.460674157303371
1083,95215.0,2.100811123986095
1084,95219.0,3.00160128102482
1085,95220.0,2.612794612794613
1086,95222.0,2.6775956284153004
1087,95223.0,2.7109826589595376
1088,95228.0,2.869565217391304
1089,95230.0,2.6
1090,95231.0,2.1446540880503147
1091,95232.0,2.25
1092,95236.0,2.765625
1093,95237.0,2.5174418604651163
1094,95240.0,2.2383561643835614
1095,95242.0,2.863826232247285
1096,95245.0,2.506849315068493
1097,95246.0,2.46875
1098,95247.0,2.668269230769231
1099,95249.0,2.3333333333333335
1100,95251.0,2.5
1101,95252.0,2.7266553480475384
1102,95255.0,2.1641791044776117
1103,95257.0,2.0588235294117645
1104,95258.0,2.8031496062992125
1105,95301.0,2.304521276595745
1106,95303.0,2.3783783783783785
1107,95304.0,2.945750452079566
1108,95306.0,2.6315789473684212
1109,95307.0,2.1241721854304636
1110,95310.0,2.3873873873873874
1111,95311.0,2.3421052631578947
1112,95313.0,2.2033898305084745
1113,95315.0,1.9939148073022313
1114,95316.0,2.619672131147541
1115,95317.0,2.090909090909091
1116,95320.0,2.726449275362319
1117,95321.0,2.5502958579881656
1118,95322.0,2.2102564102564104
1119,95323.0,2.480769230769231
1120,95324.0,2.454248366013072
1121,95326.0,2.5973451327433628
1122,95327.0,2.3984375
1123,95328.0,1.981012658227848
1124,95329.0,2.7
1125,95330.0,2.611111111111111
1126,95333.0,2.1203703703703702
1127,95334.0,1.9659969088098919
1128,95335.0,1.8571428571428572
1129,95336.0,2.539192399049881
1130,95337.0,2.701212121212121
1131,95338.0,2.468609865470852
1132,95340.0,2.4229607250755287
1133,95341.0,1.7719928186714542
1134,95345.0,2.242424242424242
1135,95346.0,2.5686274509803924
1136,95348.0,2.132591958939264
1137,95350.0,2.285203397407242
1138,95351.0,1.820738137082601
1139,95354.0,2.1030534351145036
1140,95355.0,2.6103027919779787
1141,95356.0,2.7085714285714286
1142,95357.0,2.530782029950083
1143,95358.0,2.124507486209614
1144,95360.0,2.2601941747572813
1145,95361.0,2.6981792717086837
1146,95363.0,2.3791593695271454
1147,95364.0,2.0
1148,95365.0,1.7666666666666666
1149,95366.0,3.053708439897698
1150,95367.0,2.4085188770571153
1151,95368.0,2.481191222570533
1152,95369.0,2.4324324324324325
1153,95370.0,2.531409168081494
1154,95372.0,2.5172413793103448
1155,95374.0,2.1343283582089554
1156,95376.0,2.5359116022099446
1157,95377.0,2.9457308248914615
1158,95379.0,2.435754189944134
1159,95380.0,2.1186335403726706
1160,95382.0,2.6836340206185567
1161,95383.0,2.7044334975369457
1162,95385.0,1.8571428571428572
1163,95386.0,2.2771084337349397
1164,95388.0,1.8902691511387164
1165,95389.0,2.176470588235294
1166,95391.0,3.604133545310016
1167,95401.0,2.4857475276323444
1168,95403.0,2.661257606490872
1169,95404.0,2.887777777777778
1170,95405.0,2.9832007073386384
1171,95407.0,2.230340211935304
1172,95409.0,3.0674802584350322
1173,95410.0,2.263157894736842
1174,95415.0,2.09375
1175,95421.0,2.4098360655737703
1176,95422.0,1.7527114967462039
1177,95423.0,1.9851851851851852
1178,95425.0,2.646718146718147
1179,95427.0,2.2777777777777777
1180,95428.0,1.8205128205128205
1181,95432.0,2.210526315789474
1182,95436.0,2.7385159010600706
1183,95437.0,2.1953488372093024
1184,95439.0,2.6122448979591835
1185,95441.0,2.596638655462185
1186,95442.0,2.973856209150327
1187,95444.0,2.7
1188,95445.0,2.726618705035971
1189,95446.0,2.435344827586207
1190,95448.0,2.8946162657502863
1191,95449.0,2.211267605633803
1192,95450.0,2.411764705882353
1193,95451.0,2.3579175704989153
1194,95452.0,3.1645569620253164
1195,95453.0,2.39375
1196,95454.0,1.8350515463917525
1197,95456.0,2.4166666666666665
1198,95457.0,2.213793103448276
1199,95458.0,1.9479166666666667
1200,95459.0,2.272727272727273
1201,95460.0,2.547945205479452
1202,95461.0,2.36734693877551
1203,95462.0,2.3859649122807016
1204,95464.0,1.8588235294117648
1205,95465.0,2.682242990654206
1206,95466.0,2.1333333333333333
1207,95467.0,2.7964601769911503
1208,95468.0,1.9682539682539681
1209,95469.0,2.452054794520548
1210,95470.0,2.537254901960784
1211,95472.0,2.8802710843373496
1212,95476.0,2.887261146496815
1213,95482.0,2.3484848484848486
1214,95485.0,2.058252427184466
1215,95490.0,2.197392923649907
1216,95492.0,2.9249463902787705
1217,95494.0,2.5384615384615383
1218,95501.0,2.0808416389811737
1219,95503.0,2.465235173824131
1220,95519.0,2.4823529411764707
1221,95521.0,2.0393700787401574
1222,95524.0,2.877551020408163
1223,95525.0,2.3333333333333335
1224,95526.0,1.9375
1225,95527.0,1.9166666666666667
1226,95528.0,2.2972972972972974
1227,95531.0,2.247148288973384
1228,95536.0,2.552
1229,95540.0,2.390763765541741
1230,95542.0,2.1704545454545454
1231,95543.0,2.6923076923076925
1232,95546.0,1.8461538461538463
1233,95547.0,2.727272727272727
1234,95548.0,1.868421052631579
1235,95549.0,2.7419354838709675
1236,95551.0,2.2686567164179103
1237,95552.0,1.9230769230769231
1238,95554.0,1.7857142857142858
1239,95558.0,2.0
1240,95560.0,2.0588235294117645
1241,95562.0,2.103448275862069
1242,95564.0,1.8125
1243,95565.0,2.0
1244,95567.0,2.3132530120481927
1245,95570.0,2.5309734513274336
1246,95573.0,2.260869565217391
1247,95585.0,1.3846153846153846
1248,95589.0,2.021276595744681
1249,95602.0,2.889705882352941
1250,95603.0,2.7836117740652346
1251,95605.0,2.0782608695652174
1252,95606.0,3.0833333333333335
1253,95607.0,2.6666666666666665
1254,95608.0,2.783339166958348
1255,95610.0,2.350643163411148
1256,95612.0,2.876923076923077
1257,95614.0,3.0833333333333335
1258,95615.0,2.2325581395348837
1259,95616.0,2.918392969240427
1260,95618.0,3.248148148148148
1261,95619.0,2.494208494208494
1262,95620.0,2.6666666666666665
1263,95621.0,2.3433645781943757
1264,95623.0,2.757847533632287
1265,95624.0,2.82689556509299
1266,95626.0,2.541044776119403
1267,95627.0,2.4411764705882355
1268,95628.0,2.9975915221579963
1269,95629.0,2.6818181818181817
1270,95630.0,3.443887147335423
1271,95631.0,2.7754385964912283
1272,95632.0,2.5806691449814125
1273,95633.0,2.6423357664233578
1274,95634.0,2.525925925925926
1275,95635.0,2.5576923076923075
1276,95636.0,2.5121951219512195
1277,95637.0,2.3846153846153846
1278,95638.0,2.881188118811881
1279,95640.0,2.6239782016348774
1280,95641.0,2.3209876543209877
1281,95642.0,2.598870056497175
1282,95645.0,2.217391304347826
1283,95648.0,3.0827129859387923
1284,95650.0,3.1716535433070865
1285,95651.0,2.9210526315789473
1286,95652.0,1.8846153846153846
1287,95655.0,3.0
1288,95658.0,3.111464968152866
1289,95659.0,2.806451612903226
1290,95660.0,1.8816654492330167
1291,95661.0,3.0796812749003983
1292,95662.0,2.80012853470437
1293,95663.0,3.2753623188405796
1294,95664.0,3.0153846153846153
1295,95665.0,2.6076555023923444
1296,95666.0,2.5244444444444443
1297,95667.0,2.7483483483483484
1298,95668.0,2.7222222222222223
1299,95669.0,2.73109243697479
1300,95670.0,2.5311398354876617
1301,95672.0,3.269406392694064
1302,95673.0,2.3105497771173846
1303,95674.0,2.861111111111111
1304,95677.0,2.9436392914653786
1305,95678.0,2.7073052733430094
1306,95681.0,2.3684210526315788
1307,95682.0,3.0152143845089903
1308,95683.0,3.5394321766561516
1309,95684.0,2.6198347107438016
1310,95685.0,2.760180995475113
1311,95687.0,2.7982698961937715
1312,95688.0,3.029892836999436
1313,95689.0,2.96875
1314,95690.0,2.381818181818182
1315,95691.0,2.747784997046663
1316,95692.0,2.572769953051643
1317,95693.0,3.2066869300911853
1318,95694.0,2.675438596491228
1319,95695.0,2.536052009456265
1320,95703.0,2.772727272727273
1321,95709.0,2.8333333333333335
1322,95713.0,2.6933701657458564
1323,95722.0,3.142857142857143
1324,95726.0,2.6564102564102563
1325,95742.0,3.3796133567662565
1326,95746.0,3.6946564885496183
1327,95747.0,3.2985125084516564
1328,95757.0,3.0902217741935485
1329,95758.0,2.7973537604456826
1330,95762.0,3.756243756243756
1331,95765.0,3.326431181485993
1332,95776.0,2.5336170212765956
1333,95811.0,2.3865336658354113
1334,95814.0,2.5308056872037916
1335,95815.0,1.8239508700102354
1336,95816.0,2.7988394584139265
1337,95817.0,2.3349514563106797
1338,95818.0,3.045620437956204
1339,95819.0,3.50055617352614
1340,95820.0,2.106188925081433
1341,95821.0,2.357632398753894
1342,95822.0,2.3474155069582503
1343,95823.0,1.916425586628094
1344,95824.0,1.7350352112676057
1345,95825.0,2.1379986919555263
1346,95826.0,2.4448236632536973
1347,95827.0,2.2962226640159047
1348,95828.0,2.0119856172592887
1349,95829.0,2.72473604826546
1350,95830.0,3.0277777777777777
1351,95831.0,2.982415548357242
1352,95832.0,1.8310810810810811
1353,95833.0,2.3820728291316526
1354,95834.0,2.486217457886677
1355,95835.0,3.026284348864994
1356,95837.0,3.6363636363636362
1357,95838.0,1.8894601542416452
1358,95841.0,2.092841163310962
1359,95842.0,2.0439164866810655
1360,95843.0,2.456553755522828
1361,95864.0,3.354020979020979
1362,95901.0,2.164615384615385
1363,95903.0,1.9268292682926829
1364,95912.0,2.4415584415584415
1365,95914.0,2.2
1366,95916.0,2.111111111111111
1367,95917.0,2.2900763358778624
1368,95918.0,3.111111111111111
1369,95919.0,2.111111111111111
1370,95920.0,1.75
1371,95922.0,2.0
1372,95925.0,2.0
1373,95926.0,2.3173455978975035
1374,95928.0,2.4281842818428183
1375,95932.0,2.381818181818182
1376,95934.0,1.9090909090909092
1377,95935.0,2.1153846153846154
1378,95938.0,2.89247311827957
1379,95939.0,2.0
1380,95941.0,2.0714285714285716
1381,95942.0,2.935483870967742
1382,95943.0,2.857142857142857
1383,95945.0,2.3678260869565215
1384,95946.0,2.794816414686825
1385,95947.0,2.2857142857142856
1386,95948.0,2.2613636363636362
1387,95949.0,2.751126126126126
1388,95953.0,2.1379310344827585
1389,95954.0,2.187363834422658
1390,95957.0,2.5172413793103448
1391,95959.0,2.738262910798122
1392,95960.0,1.7551020408163265
1393,95961.0,2.2556008146639512
1394,95962.0,2.359375
1395,95963.0,2.209048361934477
1396,95965.0,2.0
1397,95966.0,2.255299539170507
1398,95968.0,2.0
1399,95969.0,2.371863799283154
1400,95970.0,2.3076923076923075
1401,95971.0,2.4538745387453873
1402,95973.0,2.6520335700451905
1403,95975.0,2.486842105263158
1404,95977.0,2.4285714285714284
1405,95979.0,2.125
1406,95982.0,2.6216216216216215
1407,95983.0,2.2777777777777777
1408,95987.0,2.1554770318021204
1409,95988.0,2.2779291553133514
1410,95991.0,2.1925972396486824
1411,95993.0,2.538961038961039
1412,96001.0,2.5468409586056646
1413,96002.0,2.2842712842712842
1414,96003.0,2.388438681793625
1415,96006.0,2.25
1416,96007.0,2.1863839285714284
1417,96008.0,2.5492957746478875
1418,96013.0,2.26875
1419,96015.0,1.9230769230769231
1420,96016.0,2.8666666666666667
1421,96019.0,2.145077720207254
1422,96020.0,2.4310344827586206
1423,96021.0,2.026058631921824
1424,96022.0,2.5180533751962324
1425,96023.0,2.066666666666667
1426,96024.0,2.161290322580645
1427,96025.0,1.9662921348314606
1428,96027.0,2.3411764705882354
1429,96028.0,2.517857142857143
1430,96032.0,2.247311827956989
1431,96033.0,1.8125
1432,96034.0,1.9090909090909092
1433,96035.0,1.9827586206896552
1434,96038.0,2.0384615384615383
1435,96039.0,2.076923076923077
1436,96041.0,2.0
1437,96044.0,2.0789473684210527
1438,96047.0,2.5161290322580645
1439,96048.0,2.16
1440,96050.0,1.9285714285714286
1441,96051.0,2.4130434782608696
1442,96052.0,2.1818181818181817
1443,96055.0,2.2167832167832167
1444,96056.0,2.5
1445,96057.0,2.2452830188679247
1446,96058.0,1.7878787878787878
1447,96059.0,2.2
1448,96062.0,2.8085106382978724
1449,96064.0,2.1790123456790123
1450,96065.0,1.9333333333333333
1451,96067.0,2.438746438746439
1452,96069.0,2.3529411764705883
1453,96073.0,3.0547945205479454
1454,96080.0,2.2798283261802577
1455,96088.0,2.393617021276596
1456,96091.0,2.1666666666666665
1457,96094.0,2.271062271062271
1458,96096.0,2.4
1459,96097.0,2.1925754060324825
1460,96101.0,2.2587064676616917
1461,96103.0,2.75
1462,96104.0,2.1470588235294117
1463,96105.0,2.6470588235294117
1464,96107.0,2.3333333333333335
1465,96109.0,2.5
1466,96114.0,2.9834710743801653
1467,96117.0,2.357142857142857
1468,96118.0,2.3934426229508197
1469,96120.0,2.4473684210526314
1470,96121.0,2.75
1471,96122.0,2.216867469879518
1472,96124.0,2.3846153846153846
1473,96125.0,2.2
1474,96128.0,2.7916666666666665
1475,96130.0,2.539763113367174
1476,96134.0,2.1176470588235294
1477,96137.0,2.4661016949152543
1478,96146.0,2.6338028169014085
1479,96150.0,2.30778739184178
1480,96161.0,3.087719298245614
